DRE,Dez/2021,,,Jan/2022,,,Fev/2022,,,Mar/2022,,,Abr/2022,,,Mai/2022,,,Jun/2022,,,Jul/2022,,,Ago/2022,,,Set/2022,,,Out/2022,,,Nov/2022,,,Dez/2022,,,Jan/2023,,,Fev/2023,,,Mar/2023,,,Abr/2023,,,Mai/2023,,,Jun/2023,,,Jul/2023,,,Ago/2023,,,Set/2023,,,Out/2023,,,Nov/2023,,,Dez/2023,,,Jan/2024,,,Fev/2024,,,Mar/2024,,,Abr/2024,,,Mai/2024,,,Jun/2024,,,Jul/2024,,,Ago/2024,,,Set/2024,,,Out/2024,,,Nov/2024,,,Dez/2024,,,Jan/2025,,,Fev/2025,,,Mar/2025,,,Abr/2025,,,Mai/2025,,,Jun/2025,,,Jul/2025,,,Ago/2025,,,Set/2025,,,Out/2025,,,Nov/2025,,,Dez/2025,,,Totais,,
Categoria,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %
Materiais de Escritório,"0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-220,00","-0,17%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-191,60","-0,12%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-200,00","-0,11%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-250,00","-0,11%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-861,60","-0,49%","0,00%"
Plano de Saúde Colaboradores,"-734,00","-0,71%","0,00%","-1.460,27","-1,36%","98,95%","-1.444,61","-1,61%","-1,07%","-1.444,61","-1,54%","0,00%","-1.505,13","-1,62%","4,19%","-1.505,13","-1,29%","0,00%","-1.513,15","-1,29%","0,53%","-1.585,21","-1,00%","4,76%","-1.676,38","-1,00%","5,75%","-1.744,76","-1,35%","4,08%","-1.677,83","-1,30%","-3,84%","-1.709,36","-1,32%","1,88%","-1.702,38","-1,32%","-0,41%","-1.614,55","-1,25%","-5,16%","-1.903,07","-1,47%","17,87%","-2.047,60","-1,59%","7,59%","-1.913,02","-1,48%","-6,57%","-1.746,90","-1,35%","-8,68%","-1.704,90","-1,26%","-2,40%","-1.943,27","-1,51%","13,98%","-1.825,04","-1,39%","-6,08%","-1.969,15","-1,30%","7,90%","-1.969,15","-1,50%","0,00%","-1.969,15","-1,30%","0,00%","-1.990,15","-1,37%","1,07%","-1.969,15","-1,17%","-1,06%","-2.127,89","-1,32%","8,06%","-2.054,83","-1,28%","-3,43%","-2.012,68","-1,28%","-2,05%","-2.033,15","-1,29%","1,02%","-1.973,15","-1,00%","-2,95%","-2.101,45","-1,28%","6,50%","-1.997,99","-1,24%","-4,92%","-2.391,07","-1,41%","19,67%","-2.428,29","-1,16%","1,56%","-3.294,66","-1,53%","35,68%","-3.393,59","-1,44%","3,00%","-3.218,29","-1,36%","-5,17%","-3.324,39","-1,86%","3,30%","-3.319,76","-1,76%","-0,14%","-3.204,42","-1,76%","-3,47%","-3.400,57","-1,65%","6,12%","-3.269,46","-1,80%","-3,86%","-3.392,45","-1,46%","3,76%","-3.763,94","-1,51%","10,95%","-4.610,77","-2,20%","22,50%","-4.396,58","-2,08%","-4,65%","-4.254,76","-2,11%","-3,23%","-4.254,76","-2,11%","0,00%","-114.486,82","-71,72%","0,00%"
PLR - Participação nos Lucros e Resultados,"0,00","0,00%","0,00%","-280,00","-0,26%","0,00%","-53.500,00","-59,78%","19.007,14%","-35.000,00","-37,35%","-34,58%","-34.000,00","-36,68%","-2,86%","-50.000,00","-42,76%","47,06%","-48.120,00","-41,16%","-3,76%","-92.540,00","-58,21%","92,31%","-96.940,00","-57,93%","4,75%","-45.440,00","-35,20%","-53,13%","-64.000,00","-49,58%","40,85%","-41.139,14","-31,87%","-35,72%","-61.450,00","-47,60%","49,37%","-49.399,14","-38,27%","-19,61%","-46.100,00","-35,71%","-6,68%","-43.000,00","-33,31%","-6,72%","-45.000,00","-34,86%","4,65%","-88.157,14","-68,29%","95,90%","-45.000,00","-33,19%","-48,95%","-60.449,14","-46,83%","34,33%","-46.250,00","-35,13%","-23,49%","-36.250,00","-23,85%","-21,62%","-41.940,34","-31,86%","15,70%","-5.250,00","-3,46%","-87,48%","-6.250,00","-4,30%","19,05%","-24.750,00","-14,67%","296,00%","-16.250,00","-10,11%","-34,34%","-3.162,00","-1,97%","-80,54%","-11.250,00","-7,14%","255,79%","-2.857,13","-1,81%","-74,60%","-1.250,00","-0,64%","-56,25%","0,00","0,00%","0,00%","-15.000,00","-9,33%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-15.000,00","-6,98%","0,00%","-15.000,00","-6,36%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-3.000,00","-1,46%","0,00%","0,00","0,00%","0,00%","-176,80","-0,08%","0,00%","0,00","0,00%","0,00%","-10.000,00","-4,77%","0,00%","0,00","0,00%","0,00%","-10.000,00","-4,95%","0,00%","0,00","0,00%","0,00%","-1.263.150,83","-908,16%","0,00%"
Pró-labore,"-41.000,00","-39,83%","0,00%","-5.000,00","-4,65%","-87,80%","-5.000,00","-5,59%","0,00%","-5.000,00","-5,34%","0,00%","-15.000,00","-16,18%","200,00%","-5.000,00","-4,28%","-66,67%","-5.000,00","-4,28%","0,00%","-5.000,00","-3,14%","0,00%","-5.000,00","-2,99%","0,00%","-5.000,00","-3,87%","0,00%","-5.000,00","-3,87%","0,00%","-5.000,00","-3,87%","0,00%","-5.000,00","-3,87%","0,00%","-5.000,00","-3,87%","0,00%","-5.000,00","-3,87%","0,00%","-5.000,00","-3,87%","0,00%","-5.000,00","-3,87%","0,00%","-11.000,00","-8,52%","120,00%","-5.000,00","-3,69%","-54,55%","-5.000,00","-3,87%","0,00%","-7.538,96","-5,73%","50,78%","-13.000,00","-8,55%","72,44%","-5.000,00","-3,80%","-61,54%","-6.500,00","-4,28%","30,00%","-15.000,00","-10,32%","130,77%","-13.500,00","-8,00%","-10,00%","0,00","0,00%","0,00%","-2.500,00","-1,56%","0,00%","0,00","0,00%","0,00%","-2.000,00","-1,27%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-2.400,00","-1,49%","0,00%","-3.000,00","-1,77%","25,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-18.000,00","-9,55%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-5.000,00","-2,39%","0,00%","0,00","0,00%","0,00%","-6.000,00","-2,97%","0,00%","0,00","0,00%","0,00%","-251.438,96","-181,40%","0,00%"
Rescisões,"0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-3.695,40","-1,83%","0,00%","0,00","0,00%","0,00%","-3.695,40","-1,83%","0,00%"
Salários,"-1.500,00","-1,46%","0,00%","-1.500,00","-1,39%","0,00%","-1.500,00","-1,68%","0,00%","-1.500,00","-1,60%","0,00%","-1.500,00","-1,62%","0,00%","-1.500,00","-1,28%","0,00%","-1.500,00","-1,28%","0,00%","-2.500,00","-1,57%","66,67%","-2.500,00","-1,49%","0,00%","-3.500,00","-2,71%","40,00%","-3.500,00","-2,71%","0,00%","-3.500,00","-2,71%","0,00%","-3.500,00","-2,71%","0,00%","-10.700,00","-8,29%","205,71%","-3.500,00","-2,71%","-67,29%","-3.500,00","-2,71%","0,00%","-3.500,00","-2,71%","0,00%","-3.500,00","-2,71%","0,00%","-3.500,00","-2,58%","0,00%","-3.500,00","-2,71%","0,00%","-3.500,00","-2,66%","0,00%","-3.500,00","-2,30%","0,00%","-3.500,00","-2,66%","0,00%","-11.700,00","-7,70%","234,29%","-4.500,00","-3,10%","-61,54%","-5.000,00","-2,96%","11,11%","-9.500,00","-5,91%","90,00%","-9.500,00","-5,91%","0,00%","-9.500,00","-6,03%","0,00%","-9.500,00","-6,03%","0,00%","-9.500,00","-4,83%","0,00%","-9.500,00","-5,80%","0,00%","-9.500,00","-5,91%","0,00%","-9.500,00","-5,61%","0,00%","-9.500,00","-4,53%","0,00%","-9.500,00","-4,42%","0,00%","-18.000,00","-7,63%","89,47%","-11.000,00","-4,66%","-38,89%","-11.000,00","-6,14%","0,00%","-11.000,00","-5,83%","0,00%","-12.500,00","-6,87%","13,64%","-11.000,00","-5,34%","-12,00%","-11.000,00","-6,04%","0,00%","-11.000,00","-4,75%","0,00%","-11.000,00","-4,40%","0,00%","-13.500,00","-6,45%","22,73%","-11.000,00","-5,20%","-18,52%","-13.500,00","-6,68%","22,73%","-9.500,00","-4,70%","-29,63%","-342.900,00","-192,88%","0,00%"
Telefonia e Internet,"0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-289,90","-0,12%","0,00%","-289,90","-0,16%","0,00%","-289,90","-0,15%","0,00%","-289,90","-0,16%","0,00%","-289,90","-0,14%","0,00%","-289,90","-0,16%","0,00%","-579,80","-0,25%","100,00%","-766,84","-0,31%","32,26%","-579,80","-0,28%","-24,39%","-579,80","-0,27%","0,00%","-592,52","-0,29%","2,19%","-579,80","-0,29%","-2,15%","-5.417,96","-2,55%","0,00%"
Telefonia Móvel,"0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-15,00","-0,01%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-54,00","-0,03%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-69,00","-0,04%","0,00%"
"Transporte Urbano (táxi, Uber)","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-1.990,00","-0,95%","0,00%","-1.078,00","-0,51%","-45,83%","-1.000,00","-0,50%","-7,24%","-1.000,00","-0,50%","0,00%","-5.068,00","-2,45%","0,00%"
Vale-Alimentação,"0,00","0,00%","0,00%","0,00","0,00%","0,00%","-4.165,52","-4,65%","0,00%","-2.500,00","-2,67%","-39,98%","-2.000,00","-2,16%","-20,00%","-2.000,00","-1,71%","0,00%","-2.000,00","-1,71%","0,00%","-2.000,00","-1,26%","0,00%","-2.000,00","-1,20%","0,00%","-2.000,00","-1,55%","0,00%","-2.000,00","-1,55%","0,00%","-2.000,00","-1,55%","0,00%","-2.000,00","-1,55%","0,00%","-2.000,00","-1,55%","0,00%","-2.000,00","-1,55%","0,00%","-2.000,00","-1,55%","0,00%","-2.000,00","-1,55%","0,00%","-2.000,00","-1,55%","0,00%","-2.000,00","-1,48%","0,00%","-2.000,00","-1,55%","0,00%","-2.000,00","-1,52%","0,00%","-2.000,00","-1,32%","0,00%","-2.000,00","-1,52%","0,00%","-2.000,00","-1,32%","0,00%","-2.000,00","-1,38%","0,00%","-2.592,90","-1,54%","29,65%","-2.000,00","-1,24%","-22,87%","-2.000,00","-1,24%","0,00%","-2.000,00","-1,27%","0,00%","-2.000,00","-1,27%","0,00%","-2.000,00","-1,02%","0,00%","-2.000,00","-1,22%","0,00%","-2.000,00","-1,24%","0,00%","-2.000,00","-1,18%","0,00%","-2.000,00","-0,95%","0,00%","-2.000,00","-0,93%","0,00%","-2.000,00","-0,85%","0,00%","-2.000,00","-0,85%","0,00%","-2.000,00","-1,12%","0,00%","-2.000,00","-1,06%","0,00%","-2.000,00","-1,10%","0,00%","-2.000,00","-0,97%","0,00%","-2.000,00","-1,10%","0,00%","-2.000,00","-0,86%","0,00%","-2.000,00","-0,80%","0,00%","-2.000,00","-0,95%","0,00%","-2.000,00","-0,95%","0,00%","-2.000,00","-0,99%","0,00%","-2.000,00","-0,99%","0,00%","-97.258,42","-61,06%","0,00%"
04.3 Despesas Operacionais,"0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%"
Sem lançamentos,"0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%"
04T Lucro / Prejuízo Operacional,"18.323,75","17,80%","0,00%","42.727,81","39,71%","0,00%","-2.997,98","-3,35%","0,00%","10.829,87","11,56%","0,00%","14.583,81","15,73%","0,00%","33.569,28","28,71%","0,00%","52.215,11","44,66%","0,00%","22.590,80","14,21%","0,00%","23.309,61","13,93%","0,00%","30.960,78","23,98%","0,00%","21.717,42","16,82%","0,00%","40.525,89","31,39%","0,00%","22.748,11","17,62%","0,00%","28.097,85","21,77%","0,00%","39.137,61","30,32%","0,00%","40.220,19","31,16%","0,00%","35.367,73","27,40%","0,00%","-12.098,95","-9,37%","0,00%","39.689,68","29,27%","0,00%","23.924,64","18,53%","0,00%","38.555,23","29,29%","0,00%","63.047,59","41,49%","0,00%","39.787,88","30,22%","0,00%","80.922,47","53,28%","0,00%","77.475,61","53,29%","0,00%","72.157,74","42,78%","0,00%","93.892,39","58,41%","0,00%","104.272,52","64,87%","0,00%","94.387,79","59,90%","0,00%","99.413,83","63,09%","0,00%","143.507,82","73,00%","0,00%","72.237,59","44,12%","0,00%","90.729,71","56,43%","0,00%","113.049,49","66,78%","0,00%","106.319,83","50,65%","0,00%","124.048,20","57,72%","0,00%","87.008,15","36,89%","0,00%","149.805,88","63,52%","0,00%","47.776,24","26,68%","0,00%","91.773,77","48,67%","0,00%","106.243,22","58,35%","0,00%","122.188,02","59,32%","0,00%","104.139,13","57,20%","0,00%","157.582,94","67,99%","0,00%","165.619,04","66,23%","0,00%","99.507,68","47,51%","0,00%","127.735,05","60,42%","0,00%","98.248,62","48,63%","0,00%","132.044,22","65,36%","0,00%","3.428.920,66","2.147,93%","0,00%"
05 Receitas e Despesas Financeiras,"-63,00","-0,06%","0,00%","-63,00","-0,06%","0,00%","-94,50","-0,11%","50,00%","-101,50","-0,11%","7,41%","-94,50","-0,10%","-6,90%","-98,00","-0,08%","3,70%","-101,50","-0,09%","3,57%","-94,50","-0,06%","-6,90%","-94,50","-0,06%","0,00%","-94,50","-0,07%","0,00%","-91,00","-0,07%","-3,70%","-87,50","-0,07%","-3,85%","-94,50","-0,07%","8,00%","-94,50","-0,07%","0,00%","-87,50","-0,07%","-7,41%","-91,00","-0,07%","4,00%","-94,50","-0,07%","3,85%","-98,00","-0,08%","3,70%","-98,00","-0,07%","0,00%","-98,00","-0,08%","0,00%","-98,00","-0,07%","0,00%","-98,00","-0,06%","0,00%","-101,50","-0,08%","3,57%","-101,50","-0,07%","0,00%","-52,19","-0,04%","-48,58%","-73,30","-0,04%","40,45%","-4.154,52","-2,58%","5.567,83%","-5.140,16","-3,20%","23,72%","-7.103,07","-4,51%","38,19%","-6.930,41","-4,40%","-2,43%","-7.118,89","-3,62%","2,72%","-7.666,50","-4,68%","7,69%","-6.427,55","-4,00%","-16,16%","-9.549,63","-5,64%","48,57%","-6.909,89","-3,29%","-27,64%","-6.537,90","-3,04%","-5,38%","-5.732,41","-2,43%","-12,32%","-5.698,89","-2,42%","-0,58%","-5.436,09","-3,04%","-4,61%","-5.625,87","-2,98%","3,49%","-6.402,34","-3,52%","13,80%","-4.322,38","-2,10%","-32,49%","-3.314,91","-1,82%","-23,31%","-4.554,90","-1,97%","37,41%","-5.287,22","-2,11%","16,08%","-4.965,46","-2,37%","-6,09%","-2.751,24","-1,30%","-44,59%","-15.484,77","-7,67%","462,83%","-7.299,77","-3,61%","-52,86%","-146.773,26","-83,86%","0,00%"
05.1 Receitas e Rendimentos Financeiros,"0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%"
Sem lançamentos,"0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%"
